PLAYER_NAME,TEAM_NAME,COUNTRY,POINT_PER_GAME,REBOUND_PER_GAME,ASSIST_PER_GAME
bob-martin,LA Clippers,USA,2.1,2.2,0.3
brian-martin,Portland Trail Blazers,USA,0.8,0.5,0.0
caleb-martin,Dallas Mavericks,USA,7.9,3.9,2.1
cartier-martin,Washington Wizards,USA,5.1,1.9,0.5
cody-martin,Phoenix Suns,USA,6.8,4.2,2.0
cuonzo-martin,Memphis Grizzlies,USA,1.3,0.4,0.4
darrick-martin,LA Clippers,USA,6.9,1.1,2.9
don-martin,St. Louis Bombers,USA,3.0,,0.3
donald-martin,Providence Steamrollers,USA,9.1,,0.8
fernando-martin,Portland Trail Blazers,Spain,0.9,1.2,0.4
jarell-martin,Memphis Grizzlies,USA,5.4,3.5,0.6
jaylen-martin,Washington Wizards,USA,4.9,2.8,1.1
jeff-martin,LA Clippers,USA,6.7,2.0,0.8
jeremiah-martin,Cleveland Cavaliers,USA,4.8,0.9,1.2
kj-martin,Utah Jazz,USA,6.4,2.9,1.1
kelan-martin,New Orleans Pelicans,USA,5.5,2.4,0.6
kenyon-martin,Denver Nuggets,USA,12.3,6.8,1.9
kevin-martin,Sacramento Kings,USA,17.4,3.2,1.9
larue-martin,Portland Trail Blazers,USA,5.3,4.6,0.7
mo-martin,Denver Nuggets,USA,3.0,0.9,0.7
phil-martin,Atlanta Hawks,USA,1.7,1.4,0.9
ronald-martin,New York Knicks,USA,3.4,2.4,1.7
slater-martin,Los Angeles Lakers,USA,9.8,3.4,4.2
tyrese-martin,Brooklyn Nets,USA,8.7,3.7,2.0
jamal-mashburn,Dallas Mavericks,USA,19.1,5.4,4.0
al-masino,Atlanta Hawks,USA,4.8,2.1,1.8
anthony-mason,New York Knicks,USA,10.9,8.3,3.4
desmond-mason,Milwaukee Bucks,USA,12.1,4.5,1.6
frank-mason-iii,Sacramento Kings,USA,6.7,2.0,2.6
roger-mason-jr,Washington Wizards,USA,6.3,1.7,1.3
tony-massenburg,Memphis Grizzlies,USA,6.2,4.3,0.4
eddie-mast,New York Knicks,USA,2.5,2.4,0.5
yante-maten,Miami Heat,USA,1.0,1.5,0.0
garrison-mathews,Atlanta Hawks,USA,7.5,1.9,1.3
mangok-mathiang,Charlotte Hornets,Australia,2.0,2.5,0.0
dakota-mathias,Memphis Grizzlies,USA,3.9,0.6,1.0
bennedict-mathurin,Indiana Pacers,Canada,16.1,5.3,1.9
karlo-matković,New Orleans Pelicans,Bosnia and Herzegovina,7.7,5.0,1.1
wes-matthews,Atlanta Hawks,USA,7.9,1.3,4.2
wesley-matthews,Atlanta Hawks,USA,11.4,2.8,1.9
ariel-maughan,St. Louis Bombers,USA,7.9,4.0,1.2
marlon-maxey,Minnesota Timberwolves,USA,4.9,3.7,0.2
tyrese-maxey,Philadelphia 76ers,USA,26.3,3.3,6.1
jason-maxiell,Detroit Pistons,USA,5.6,4.2,0.4
cedric-maxwell,Boston Celtics,USA,12.5,6.3,2.2
vernon-maxwell,Houston Rockets,USA,12.8,2.6,3.4
don-may,Atlanta Hawks,USA,8.8,3.5,1.0
scott-may,Chicago Bulls,USA,10.4,4.1,1.7
sean-may,Charlotte Hornets,USA,6.9,4.0,1.0
lee-mayberry,Milwaukee Bucks,USA,5.1,1.3,3.6
clyde-mayes,Milwaukee Bucks,USA,4.0,3.8,0.5
tharon-mayes,Philadelphia 76ers,USA,4.1,0.7,1.5
bill-mayfield,Golden State Warriors,USA,2.4,1.3,0.1
ken-mayfield,New York Knicks,USA,2.8,0.6,0.3
eric-maynor,Oklahoma City Thunder,USA,4.3,1.3,2.8
oj-mayo,Memphis Grizzlies,USA,13.8,3.1,2.9
skylar-mays,Los Angeles Lakers,USA,4.3,1.2,1.7
travis-mays,Sacramento Kings,USA,11.1,2.0,2.8
matt-mazza,Sheboygan Redskins,USA,3.8,,1.1
luc-mbah-a-moute,Milwaukee Bucks,Cameroon,6.4,4.1,0.9
dj-mbenga,Los Angeles Lakers,Belgium,1.8,1.5,0.2
bob-mcadoo,LA Clippers,USA,22.1,9.4,2.3
james-michael-mcadoo,Golden State Warriors,USA,3.0,1.7,0.3
ken-mcbride,Atlanta Hawks,USA,9.8,2.6,1.2
miles-mcbride,New York Knicks,USA,9.5,2.5,2.9
jared-mccain,Philadelphia 76ers,USA,15.3,2.4,2.6
tahjere-mccall,Brooklyn Nets,USA,4.0,1.0,0.0
ray-mccallum,Sacramento Kings,USA,6.0,2.0,2.4
bob-mccann,Minnesota Timberwolves,USA,4.2,2.6,0.6
brendan-mccann,New York Knicks,USA,1.8,1.2,1.6
mel-mccants,Los Angeles Lakers,USA,1.7,0.5,0.2
rashad-mccants,Minnesota Timberwolves,USA,10.0,2.0,1.3
mike-mccarron,Toronto Huskies,USA,9.7,,0.9
andre-mccarter,Sacramento Kings,USA,3.8,0.9,1.7
willie-mccarter,Los Angeles Lakers,USA,7.0,1.6,2.0
johnny-mccarthy,Atlanta Hawks,USA,7.8,3.6,3.7
howie-mccarty,Detroit Falcons,USA,1.1,,0.1
kelly-mccarty,Denver Nuggets,USA,2.0,1.5,0.0
walter-mccarty,Boston Celtics,USA,5.2,2.6,1.1
amal-mccaskill,Philadelphia 76ers,USA,1.8,1.9,0.3
patrick-mccaw,Toronto Raptors,USA,3.8,1.6,1.4
dwayne-mcclain,Indiana Pacers,USA,3.5,0.7,1.5
"ted,-hound-dog-mcclain",Denver Nuggets,USA,5.9,2.3,3.0
dan-mcclintock,Denver Nuggets,USA,3.0,2.8,0.2
jack-mccloskey,Golden State Warriors,USA,6.0,3.0,1.0
george-mccloud,Indiana Pacers,USA,9.0,3.1,2.3
mac-mcclung,Orlando Magic,USA,0.0,0.5,1.5
cj-mccollum,New Orleans Pelicans,USA,21.1,3.8,4.1
john-mcconathy,Atlanta Hawks,USA,1.3,1.8,0.7
paul-mcconnell,Atlanta Hawks,USA,4.9,2.4,2.9
tj-mcconnell,Indiana Pacers,USA,9.1,2.4,4.4
keith-mccord,Washington Wizards,USA,2.0,1.0,0.5
tim-mccormick,Oklahoma City Thunder,USA,8.3,4.9,1.0
jelani-mccoy,Oklahoma City Thunder,USA,4.6,3.5,0.5
paul-mccracken,Houston Rockets,USA,4.3,2.0,0.9
chris-mccray,Milwaukee Bucks,USA,0.0,0.0,0.0
rodney-mccray,Houston Rockets,USA,11.7,6.6,3.6
scooter-mccray,Oklahoma City Thunder,USA,2.9,2.5,1.0
erik-mccree,Utah Jazz,USA,0.0,0.3,0.0
kevin-mccullar-jr,New York Knicks,USA,1.5,2.0,0.5
chris-mccullough,Brooklyn Nets,USA,3.3,1.9,0.3
john-mccullough,Phoenix Suns,USA,2.6,0.5,0.4
clint-mcdaniel,Sacramento Kings,USA,2.5,0.8,0.6
xavier-mcdaniel,Oklahoma City Thunder,USA,15.6,6.1,2.0
jaden-mcdaniels,Minnesota Timberwolves,USA,12.2,5.7,2.0
jalen-mcdaniels,Washington Wizards,USA,0.0,0.0,0.3
jim-mcdaniels,Oklahoma City Thunder,USA,5.3,4.4,0.9
kj-mcdaniels,Houston Rockets,USA,5.3,2.2,0.6
doug-mcdermott,Sacramento Kings,USA,3.5,0.5,0.2
sean-mcdermott,Memphis Grizzlies,USA,2.2,1.1,0.2
ben-mcdonald,Golden State Warriors,USA,6.0,3.2,1.3
glenn-mcdonald,Boston Celtics,USA,4.2,1.5,0.7
michael-mcdonald,Charlotte Hornets,USA,0.0,1.0,0.0
hank-mcdowell,LA Clippers,USA,2.9,2.3,0.5
antonio-mcdyess,Detroit Pistons,USA,12.0,7.5,1.3
jim-mcelroy,Utah Jazz,USA,9.9,2.0,3.5
ivan-mcfarlin,Philadelphia 76ers,USA,1.4,1.0,0.1
mel-mcgaha,New York Knicks,USA,3.5,,1.0
mitch-mcgary,Oklahoma City Thunder,USA,4.4,3.5,0.3
javale-mcgee,Sacramento Kings,USA,7.6,5.0,0.4
mike-mcgee,Los Angeles Lakers,USA,9.6,2.1,1.2
bill-mcgill,New York Knicks,USA,10.2,3.9,1.1
george-mcginnis,Philadelphia 76ers,USA,17.2,9.8,3.8
jon-mcglocklin,Milwaukee Bucks,USA,11.6,2.4,2.9
bryce-mcgowens,Portland Trail Blazers,USA,1.0,0.2,0.2
tracy-mcgrady,Houston Rockets,USA,19.6,5.6,4.4
gil-mcgregor,Sacramento Kings,USA,4.1,3.5,0.4
cameron-mcgriff,Portland Trail Blazers,USA,4.7,5.0,1.0
rodney-mcgruder,Golden State Warriors,USA,5.8,2.8,1.2
al-mcguire,New York Knicks,USA,4.0,2.2,1.9
allie-mcguire,New York Knicks,USA,2.0,1.0,0.5
dick-mcguire,New York Knicks,USA,8.0,4.2,5.7
dominic-mcguire,Washington Wizards,USA,2.7,3.4,1.2
kevin-mchale,Boston Celtics,USA,17.9,7.3,1.7
jim-mcilvaine,Oklahoma City Thunder,USA,2.7,3.1,0.3
jeff-mcinnis,LA Clippers,USA,9.4,2.0,4.4
kenny-mcintosh,Oklahoma City Thunder,USA,5.3,3.9,1.0
kevin-mckenna,Brooklyn Nets,USA,5.4,1.3,1.4
forrest-mckenzie,San Antonio Spurs,USA,2.8,1.2,0.2
stan-mckenzie,Portland Trail Blazers,USA,9.0,2.8,1.5
derrick-mckey,Indiana Pacers,USA,11.0,4.7,2.4
aaron-mckie,Philadelphia 76ers,USA,7.4,3.3,2.7
billy-mckinney,Denver Nuggets,USA,8.0,1.4,3.5
carlton-mckinney,LA Clippers,USA,2.4,1.4,0.8
horace-mckinney,Washington Capitols,USA,9.4,3.5,1.6
trey-mckinney-jones,Indiana Pacers,USA,0.0,0.0,0.0
alfonzo-mckinnie,Chicago Bulls,USA,4.0,2.5,0.3
jaquori-mclaughlin,Dallas Mavericks,USA,0.0,0.0,0.5
jordan-mclaughlin,San Antonio Spurs,USA,2.1,0.7,1.1
ben-mclemore,Portland Trail Blazers,USA,9.0,2.3,1.0
mccoy-mclemore,Golden State Warriors,USA,8.8,5.5,1.3
george-mcleod,Baltimore Bullets,USA,1.2,2.1,0.4
keith-mcleod,Utah Jazz,USA,5.5,1.3,2.7
roshown-mcleod,Atlanta Hawks,USA,7.2,2.7,1.1
jack-mcmahon,Atlanta Hawks,USA,8.1,2.7,3.7
nate-mcmillan,Oklahoma City Thunder,USA,5.9,4.0,6.1
tom-mcmillen,Atlanta Hawks,USA,8.1,4.0,1.1
jim-mcmillian,Los Angeles Lakers,USA,13.8,5.3,2.5
shellie-mcmillon,Detroit Pistons,USA,9.1,6.0,0.9
mal-mcmullan,Indianapolis Olympians,USA,4.8,2.5,1.1
chet-mcnabb,Baltimore Bullets,USA,0.0,,0.0
mark-mcnamara,Philadelphia 76ers,USA,3.5,3.0,0.3
joe-mcnamee,Sacramento Kings,USA,2.4,2.0,0.5
jerel-mcneal,Phoenix Suns,USA,1.5,0.5,0.3
chris-mcnealy,New York Knicks,USA,4.3,4.6,1.0
bob-mcneill,New York Knicks,USA,4.6,1.4,2.6
larry-mcneill,Sacramento Kings,USA,8.5,4.8,0.8
carl-mcnulty,Atlanta Hawks,USA,2.0,0.0,0.0
paul-mcpherson,Phoenix Suns,USA,4.8,1.4,0.7
cozell-mcqueen,Detroit Pistons,USA,2.0,2.7,0.0
jordan-mcrae,Washington Wizards,USA,6.9,1.8,1.4
thales-mcreynolds,Washington Wizards,USA,0.6,1.2,0.2
josh-mcroberts,Indiana Pacers,USA,5.4,3.9,2.1
jack-mcveigh,Houston Rockets,Australia,1.6,0.6,0.1
eric-mcwilliams,Houston Rockets,USA,2.0,1.4,0.1
george-mearns,Providence Steamrollers,USA,5.5,,0.6
slava-medvedenko,Los Angeles Lakers,Ukraine,5.3,2.8,0.5
darnell-mee,Denver Nuggets,USA,1.9,0.9,0.5
jodie-meeks,Philadelphia 76ers,USA,9.3,2.1,1.1
cliff-meely,Houston Rockets,USA,8.4,5.4,1.3
scott-meents,Oklahoma City Thunder,USA,1.8,1.0,0.4
dick-mehen,Detroit Pistons,USA,10.7,3.9,2.8
don-meineke,Detroit Pistons,USA,6.8,4.7,1.3
carl-meinhold,Baltimore Bullets,USA,5.3,,0.6
salah-mejri,Dallas Mavericks,Tunisia,3.4,4.0,0.5
gal-mekel,Dallas Mavericks,Israel,2.3,0.8,2.2
bill-melchionni,Philadelphia 76ers,USA,4.4,1.4,1.4
gary-melchionni,Phoenix Suns,USA,7.8,2.4,2.2
nicolo-melli,New Orleans Pelicans,Italy,5.0,2.9,1.2
fab-melo,Boston Celtics,Brazil,1.2,0.5,0.0
deanthony-melton,Brooklyn Nets,USA,10.3,3.3,2.8
ed-melvin,Pittsburgh Ironmen,USA,4.9,,0.6
dean-meminger,New York Knicks,USA,6.1,2.6,2.5
chuck-mencel,Los Angeles Lakers,USA,7.0,2.5,2.4
john-mengelt,Detroit Pistons,USA,9.8,1.9,2.1
ken-menke,Waterloo Hawks,USA,2.5,,1.2
nathan-mensah,San Antonio Spurs,Ghana,1.3,2.6,0.4
pops-mensah-bonsu,Toronto Raptors,USA,3.0,3.0,0.2
ron-mercer,Boston Celtics,USA,13.6,3.1,2.1
joe-meriweather,Sacramento Kings,USA,8.1,5.6,0.9
porter-meriwether,Philadelphia 76ers,USA,3.8,0.9,1.4
sam-merrill,Cleveland Cavaliers,USA,7.2,2.2,1.5
tom-meschery,Golden State Warriors,USA,12.7,8.6,1.7
chimezie-metu,Detroit Pistons,USA,5.9,3.5,0.8
loren-meyer,Dallas Mavericks,USA,4.6,3.4,0.6
dave-meyers,Milwaukee Bucks,USA,11.2,6.3,2.3
stan-miasek,Chicago Stags,USA,10.6,7.6,1.4
larry-micheaux,Houston Rockets,USA,3.4,2.7,0.5
vasilije-micić,Phoenix Suns,Serbia,6.6,2.2,3.1
jordan-mickey,Boston Celtics,USA,2.4,2.0,0.3
khris-middleton,Washington Wizards,USA,11.9,3.7,4.1
zigmund-mihalik,Pittsburgh Ironmen,USA,0.9,,0.0
chris-mihm,Cleveland Cavaliers,USA,7.5,5.3,0.5
eric-mika,Sacramento Kings,USA,6.0,7.0,0.0
ed-mikan,Golden State Warriors,USA,6.7,5.5,0.9
george-mikan,Los Angeles Lakers,USA,23.1,13.4,2.8
larry-mikan,Cleveland Cavaliers,USA,3.0,2.6,0.8
vern-mikkelsen,Los Angeles Lakers,USA,14.4,9.4,2.2
al-miksis,Waterloo Hawks,USA,3.4,,0.5
aaron-miles,Golden State Warriors,USA,0.8,0.7,1.3
cj-miles,Boston Celtics,USA,9.6,2.4,1.1
darius-miles,LA Clippers,USA,10.1,4.9,1.9
eddie-miles,Detroit Pistons,USA,13.4,3.1,2.0
marko-milic,Phoenix Suns,Slovenia,2.5,0.7,0.3
darko-milicic,Memphis Grizzlies,Serbia,6.0,4.2,0.9
nat-militzok,New York Knicks,USA,4.3,,0.7
andre-miller,Denver Nuggets,USA,12.5,3.7,6.5
anthony-miller,Los Angeles Lakers,USA,2.8,2.7,0.4
bill-miller,Chicago Stags,USA,1.9,,0.7
bob-miller,San Antonio Spurs,USA,2.0,2.5,0.5
brad-miller,Sacramento Kings,USA,11.2,7.1,2.8
brandon-miller,Charlotte Hornets,USA,21.0,4.9,3.6
darius-miller,New Orleans Pelicans,USA,5.9,1.6,1.4
dick-miller,Indiana Pacers,USA,1.0,0.9,0.6
eddie-miller,Baltimore Bullets,USA,10.2,8.5,1.5
emanuel-miller,Chicago Bulls,Canada,1.7,1.3,0.3
harry-miller,Toronto Huskies,USA,2.9,,0.8
jay-miller,Atlanta Hawks,USA,2.6,0.8,0.1
jordan-miller,LA Clippers,USA,4.1,1.6,0.9
leonard-miller,Minnesota Timberwolves,Canada,1.5,0.8,0.0
malcolm-miller,Toronto Raptors,USA,2.0,0.7,0.3
mike-miller,Memphis Grizzlies,USA,10.6,4.2,2.6
oliver-miller,Phoenix Suns,USA,7.4,5.9,2.2
quincy-miller,Denver Nuggets,USA,4.3,2.4,0.5
reggie-miller,Indiana Pacers,USA,18.2,3.0,3.0
walt-miller,Pittsburgh Ironmen,USA,1.9,,0.5
chris-mills,Cleveland Cavaliers,USA,11.2,4.9,1.9
john-mills,Pittsburgh Ironmen,USA,3.9,,0.2
patty-mills,LA Clippers,Australia,3.8,0.8,0.9
terry-mills,Detroit Pistons,USA,10.6,5.4,1.3
elijah-millsap,Utah Jazz,USA,4.2,2.8,1.1
paul-millsap,Philadelphia 76ers,USA,13.4,7.1,2.2
shake-milton,Los Angeles Lakers,USA,5.5,1.8,1.8
justin-minaya,Portland Trail Blazers,USA,0.9,0.5,0.4
harold-miner,Miami Heat,USA,9.0,2.2,1.2
riley-minix,San Antonio Spurs,USA,0.0,2.0,0.0
dirk-minniefield,Cleveland Cavaliers,USA,5.3,1.7,3.8
dave-minor,Atlanta Hawks,USA,7.6,4.5,2.5
greg-minor,Boston Celtics,USA,6.9,2.7,1.4
mark-minor,Boston Celtics,USA,1.3,1.0,0.5
josh-minott,Minnesota Timberwolves,USA,2.6,1.0,0.4
nikola-mirotic,Chicago Bulls,Montenegro,12.3,5.9,1.3
wat-misaka,New York Knicks,USA,2.3,,0.0
jason-miskiri,Charlotte Hornets,USA,0.0,0.0,1.0
yves-missi,New Orleans Pelicans,Cameroon,9.1,8.2,1.4
ajay-mitchell,Oklahoma City Thunder,Belgium,6.5,1.9,1.8
davion-mitchell,Miami Heat,USA,7.9,2.3,4.9
donovan-mitchell,Cleveland Cavaliers,USA,24.0,4.5,5.0
mike-mitchell,San Antonio Spurs,USA,19.8,5.6,1.3
murray-mitchell,Anderson Packers,USA,1.0,,1.0
sam-mitchell,Minnesota Timberwolves,USA,8.7,3.7,1.1
todd-mitchell,Miami Heat,USA,5.1,2.1,0.9
tony-mitchell,Milwaukee Bucks,USA,2.0,0.3,0.3
tony-mitchell,Detroit Pistons,USA,1.0,1.2,0.1
naz-mitrou-long,Utah Jazz,Canada,1.7,0.7,1.2
steve-mix,Philadelphia 76ers,USA,10.6,5.3,1.8
bill-mlkvy,Golden State Warriors,USA,5.8,3.3,2.0
cuttino-mobley,Houston Rockets,USA,16.0,3.9,2.7
eric-mobley,Memphis Grizzlies,USA,3.9,3.1,0.5
evan-mobley,Cleveland Cavaliers,USA,18.5,9.3,3.2
isaiah-mobley,Philadelphia 76ers,USA,6.0,4.0,5.0
larry-moffett,Houston Rockets,USA,0.8,1.1,0.4
jonathan-mogbo,Toronto Raptors,USA,6.2,4.9,2.3
leo-mogus,Golden State Warriors,USA,8.5,1.8,1.4
nazr-mohammed,Charlotte Hornets,USA,5.8,4.7,0.4
jerome-moiso,New Orleans Pelicans,France,2.7,2.7,0.3
paul-mokeski,Milwaukee Bucks,USA,4.0,3.4,0.7
adam-mokoka,Chicago Bulls,France,1.9,0.6,0.4
jack-molinas,Detroit Pistons,USA,12.1,7.2,1.6
wayne-molis,New York Knicks,USA,3.5,1.7,0.2
sidney-moncrief,Milwaukee Bucks,USA,15.6,4.7,3.6
chima-moneke,Sacramento Kings,Nigeria,1.0,1.0,0.5
eric-money,Detroit Pistons,USA,12.2,2.1,3.8
sergei-monia,Portland Trail Blazers,Russia,3.0,2.0,0.7
malik-monk,Sacramento Kings,USA,17.2,3.8,5.6
earl-monroe,New York Knicks,USA,18.8,3.0,3.9
greg-monroe,Minnesota Timberwolves,USA,13.0,8.2,2.1
rodney-monroe,Atlanta Hawks,USA,3.4,0.9,0.7
luis-montero,Portland Trail Blazers,Dominican Republic,1.0,0.4,0.1
howie-montgomery,Golden State Warriors,USA,7.2,3.5,1.1
eric-montross,Detroit Pistons,USA,4.5,4.6,0.4
moses-moody,Golden State Warriors,USA,9.8,2.6,1.3
jamario-moon,Toronto Raptors,USA,6.3,4.3,1.0
xavier-moon,LA Clippers,USA,3.5,1.3,1.8
jim-mooney,Golden State Warriors,USA,7.5,3.9,1.9
matt-mooney,New York Knicks,USA,0.4,0.6,0.2
andre-moore,Denver Nuggets,USA,2.4,1.4,0.6
ben-moore,Indiana Pacers,USA,0.0,0.5,0.5
etwaun-moore,Orlando Magic,USA,7.9,2.0,1.8
jackie-moore,Golden State Warriors,USA,2.7,2.5,0.5
johnny-moore,San Antonio Spurs,USA,9.4,3.0,7.4
lowes-moore,Brooklyn Nets,USA,6.7,2.0,2.8
mikki-moore,Detroit Pistons,USA,5.8,3.9,0.7
otto-moore,Detroit Pistons,USA,8.2,8.2,1.6
ron-moore,Detroit Pistons,USA,1.7,0.6,0.1
tazé-moore,Portland Trail Blazers,USA,3.0,4.0,0.5
tracy-moore,Dallas Mavericks,USA,7.0,1.5,1.0
wendell-moore-jr,Charlotte Hornets,USA,4.2,2.6,1.2
ja-morant,Memphis Grizzlies,USA,23.2,4.1,7.3
eric-moreland,Detroit Pistons,USA,1.9,3.7,1.0
jackie-moreland,Detroit Pistons,USA,7.7,5.1,1.2
guy-morgan,Indiana Pacers,USA,1.9,2.1,0.9
juwan-morgan,LA Clippers,USA,1.5,1.2,0.3
rex-morgan,Boston Celtics,USA,2.8,1.5,0.6
elmo-morgenthaler,Golden State Warriors,USA,1.8,,0.3
darren-morningstar,Dallas Mavericks,USA,4.2,3.5,0.7
chris-morris,Brooklyn Nets,USA,11.0,4.7,1.6
darius-morris,Los Angeles Lakers,USA,3.3,1.0,1.4
isaiah-morris,Detroit Pistons,USA,2.2,0.5,0.2
jaylen-morris,San Antonio Spurs,USA,3.1,1.8,1.0
markieff-morris,Los Angeles Lakers,USA,3.7,1.5,1.4
max-morris,Sheboygan Redskins,USA,12.6,,3.1
monté-morris,Phoenix Suns,USA,5.2,1.5,1.6
randolph-morris,Atlanta Hawks,USA,1.9,1.4,0.1
terence-morris,Houston Rockets,USA,3.4,2.7,0.7
marcus-morris-sr,Cleveland Cavaliers,USA,12.0,4.4,1.5
adam-morrison,Charlotte Hornets,USA,7.5,2.1,1.4
dwight-morrison,Boston Celtics,USA,3.6,5.3,0.9
mike-morrison,Phoenix Suns,USA,2.0,0.6,0.3
anthony-morrow,Oklahoma City Thunder,USA,9.4,2.2,0.9
dwayne-morton,Golden State Warriors,USA,4.1,1.4,0.4
john-morton,Cleveland Cavaliers,USA,4.8,1.3,2.7
richard-morton,Indiana Pacers,USA,3.0,0.0,0.5
glenn-mosley,San Antonio Spurs,USA,3.1,2.2,0.7
perry-moss,Golden State Warriors,USA,3.9,1.5,1.5
lawrence-moten,Memphis Grizzlies,USA,6.3,1.5,1.5
donatas-motiejunas,Houston Rockets,Lithuania,7.3,3.8,1.1
johnathan-motley,LA Clippers,USA,4.9,2.4,0.6
hanno-mottola,Atlanta Hawks,Finland,4.6,2.9,0.5
arnett-moultrie,Philadelphia 76ers,USA,3.6,3.1,0.2
alonzo-mourning,Miami Heat,USA,17.1,8.5,1.1
timofey-mozgov,Denver Nuggets,Russia,6.8,4.9,0.6
chuck-mrazovich,Indianapolis Olympians,USA,3.3,1.4,0.5
emmanuel-mudiay,Sacramento Kings,Democratic Republic of the Congo,10.9,2.9,3.8
erwin-mueller,Detroit Pistons,USA,7.6,4.8,2.0
shabazz-muhammad,Minnesota Timberwolves,USA,9.0,2.8,0.5
mychal-mulder,Memphis Grizzlies,Canada,5.8,1.3,0.5
joe-mullaney,Boston Celtics,USA,0.8,,1.4
bob-mullens,Toronto Huskies,USA,5.8,,1.0
byron-mullens,Charlotte Hornets,USA,7.4,4.2,0.8
chris-mullin,Golden State Warriors,USA,18.2,4.1,3.5
jeff-mullins,Golden State Warriors,USA,16.2,4.3,3.8
todd-mundt,Atlanta Hawks,USA,1.1,0.8,0.1
xavier-munford,Memphis Grizzlies,USA,4.2,1.6,1.3
chris-munk,Utah Jazz,USA,1.2,1.3,0.1
george-munroe,St. Louis Bombers,USA,6.1,,0.3
eric-murdock,Milwaukee Bucks,USA,10.1,2.5,4.9
gheorghe-muresan,Washington Wizards,Romania,9.8,6.4,0.5
ade-murkey,Sacramento Kings,USA,0.0,0.0,0.0
allen-murphy,Los Angeles Lakers,USA,2.5,2.0,0.0
calvin-murphy,Houston Rockets,USA,17.9,2.1,4.4
dick-murphy,New York Knicks,USA,1.1,,0.3
erik-murphy,Chicago Bulls,Finland,0.3,0.3,0.1
jay-murphy,LA Clippers,USA,2.4,1.7,0.2
john-murphy,Golden State Warriors,USA,1.6,,0.0
kevin-murphy,Utah Jazz,USA,0.9,0.2,0.1
ronnie-murphy,Portland Trail Blazers,USA,2.0,0.6,0.3
tod-murphy,Minnesota Timberwolves,USA,5.5,4.9,1.0
troy-murphy,Golden State Warriors,USA,10.8,7.8,1.5
trey-murphy-iii,New Orleans Pelicans,USA,21.2,5.1,3.5
dejounte-murray,New Orleans Pelicans,USA,17.5,6.5,7.4
flip-murray,Oklahoma City Thunder,USA,9.9,2.1,2.3
jamal-murray,Denver Nuggets,Canada,21.4,3.9,6.0
keegan-murray,Sacramento Kings,USA,12.4,6.7,1.4
ken-murray,Detroit Pistons,USA,8.1,3.3,2.7
kris-murray,Portland Trail Blazers,USA,4.2,2.6,1.0
lamond-murray,LA Clippers,USA,11.3,4.1,1.3
tracy-murray,Washington Wizards,USA,9.0,2.5,0.8
dorie-murrey,Oklahoma City Thunder,USA,4.7,4.4,0.6
toure-murry,New York Knicks,USA,2.6,0.8,0.9
dzanan-musa,Brooklyn Nets,Bosnia and Herzegovina,4.3,1.9,0.9
mike-muscala,Oklahoma City Thunder,USA,5.9,3.1,0.8
angelo-musi,Golden State Warriors,USA,8.4,,0.7
jerrod-mustaf,Phoenix Suns,USA,4.0,2.5,0.6
dikembe-mutombo,Denver Nuggets,Congo,9.8,10.3,1.0
martin-muursepp,Dallas Mavericks,Estonia,4.7,2.2,0.6
pete-myers,Chicago Bulls,USA,4.8,1.8,2.1
svi-mykhailiuk,Utah Jazz,Ukraine,8.8,2.4,2.0
makhtar-ndiaye,Memphis Grizzlies,Senegal,1.3,1.3,0.3
mamadou-ndiaye,Toronto Raptors,Senegal,3.8,3.3,0.1
bob-naber,Indianapolis Olympians,USA,0.3,1.3,0.3
boris-nachamkin,Sacramento Kings,USA,3.3,3.2,0.5
bostjan-nachbar,Brooklyn Nets,Slovenia,7.1,2.6,0.9
abdel-nader,Phoenix Suns,Egypt,4.6,1.9,0.5
jerry-nagel,Detroit Pistons,USA,0.9,,1.3
fred-nagy,Indianapolis Jets,USA,5.1,,1.4
lee-nailon,Charlotte Hornets,USA,8.6,3.1,1.0
eduardo-najera,Denver Nuggets,Mexico,4.9,3.7,0.8
larry-nance,Phoenix Suns,USA,17.1,8.0,2.6
pete-nance,Milwaukee Bucks,USA,2.9,1.6,0.8
larry-nance-jr,Atlanta Hawks,USA,8.5,4.3,1.6
shabazz-napier,Portland Trail Blazers,USA,7.1,1.9,2.5
paul-napolitano,Indianapolis Jets,USA,0.0,,0.0
bob-nash,Sacramento Kings,USA,4.7,2.2,0.7
charles-nash,Los Angeles Lakers,USA,3.0,1.8,0.4
steve-nash,Phoenix Suns,Canada,14.3,3.0,8.5
swen-nater,LA Clippers,USA,12.2,10.8,2.0
howard-nathan,Atlanta Hawks,USA,2.6,0.0,0.4
calvin-natt,Portland Trail Blazers,USA,17.2,6.8,2.2
kenny-natt,Utah Jazz,USA,3.1,0.8,0.8
willie-naulls,New York Knicks,USA,15.8,9.1,1.6
juan-carlos-navarro,Memphis Grizzlies,Spain,10.9,2.6,2.2
hamady-ndiaye,Washington Wizards,Senegal,0.6,0.8,0.1
boniface-ndong,LA Clippers,Senegal,2.2,1.6,0.3
maurice-ndour,New York Knicks,Senegal,3.1,2.0,0.3
craig-neal,Miami Heat,USA,2.5,0.7,2.5
gary-neal,San Antonio Spurs,USA,9.9,2.2,1.6
jim-neal,Philadelphia 76ers,USA,4.4,3.8,0.4
lloyd-neal,Portland Trail Blazers,USA,11.1,7.7,1.5
ed-nealy,Sacramento Kings,USA,2.7,3.3,0.7
